vac-01,2025-09-06T12:07:09.382109Z,10,31,0,False
vac-02,2025-09-06T12:07:09.382109Z,11,9,0,False
vac-03,2025-09-06T12:07:09.382109Z,13,4,0,False
vac-04,2025-09-06T12:07:09.382109Z,1,3,0,False
vac-05,2025-09-06T12:07:09.382109Z,12,5,0,False
vac-06,2025-09-06T12:07:09.382109Z,-6,13,0,False
vac-07,2025-09-06T12:07:09.382109Z,9,1,0,False
vac-08,2025-09-06T12:07:09.382109Z,-22,1,0,False
vac-09,2025-09-06T12:07:09.382109Z,-9,-6,0,False
vac-10,2025-09-06T12:07:09.382109Z,11,-9,0,True
vac-01,2025-09-06T12:07:10.382109Z,10,31,0,False
vac-02,2025-09-06T12:07:10.382109Z,11,9,0,False
vac-03,2025-09-06T12:07:10.382109Z,13,5,0,False
vac-04,2025-09-06T12:07:10.382109Z,1,4,0,False
vac-05,2025-09-06T12:07:10.382109Z,11,5,0,False
vac-06,2025-09-06T12:07:10.382109Z,-6,12,0,False
vac-07,2025-09-06T12:07:10.382109Z,8,0,0,False
vac-08,2025-09-06T12:07:10.382109Z,-22,0,0,False
vac-09,2025-09-06T12:07:10.382109Z,-9,-5,0,False
vac-10,2025-09-06T12:07:10.382109Z,11,-9,0,True
vac-01,2025-09-06T12:07:11.382109Z,9,31,0,False
vac-02,2025-09-06T12:07:11.382109Z,11,9,0,True
vac-03,2025-09-06T12:07:11.382109Z,13,5,0,False
vac-04,2025-09-06T12:07:11.382109Z,2,3,0,False
vac-05,2025-09-06T12:07:11.382109Z,10,6,0,False
vac-06,2025-09-06T12:07:11.382109Z,-7,11,0,False
vac-07,2025-09-06T12:07:11.382109Z,8,1,0,False
vac-08,2025-09-06T12:07:11.382109Z,-21,-1,0,False
vac-09,2025-09-06T12:07:11.382109Z,-8,-5,0,False
vac-10,2025-09-06T12:07:11.382109Z,11,-9,0,True
vac-01,2025-09-06T12:07:12.382109Z,10,32,0,False
vac-02,2025-09-06T12:07:12.382109Z,11,9,0,True
vac-03,2025-09-06T12:07:12.382109Z,13,6,0,False
vac-04,2025-09-06T12:07:12.382109Z,2,2,0,False
vac-05,2025-09-06T12:07:12.382109Z,10,5,0,False
vac-06,2025-09-06T12:07:12.382109Z,-6,12,0,False
vac-07,2025-09-06T12:07:12.382109Z,7,0,0,False
vac-08,2025-09-06T12:07:12.382109Z,-20,-1,0,False
vac-09,2025-09-06T12:07:12.382109Z,-7,-4,0,False
vac-10,2025-09-06T12:07:12.382109Z,11,-9,0,True
vac-01,2025-09-06T12:07:13.382109Z,11,32,0,False
vac-02,2025-09-06T12:07:13.382109Z,11,9,0,True
vac-03,2025-09-06T12:07:13.382109Z,13,5,0,False
vac-04,2025-09-06T12:07:13.382109Z,3,3,0,False
vac-05,2025-09-06T12:07:13.382109Z,11,6,0,False
vac-06,2025-09-06T12:07:13.382109Z,-7,13,0,False
vac-07,2025-09-06T12:07:13.382109Z,8,-1,0,False
vac-08,2025-09-06T12:07:13.382109Z,-19,-2,0,False
vac-09,2025-09-06T12:07:13.382109Z,-6,-4,0,False
vac-10,2025-09-06T12:07:13.382109Z,11,-10,0,False
vac-01,2025-09-06T12:07:14.382109Z,10,32,0,False
vac-02,2025-09-06T12:07:14.382109Z,11,9,0,True
vac-03,2025-09-06T12:07:14.382109Z,13,5,0,False
vac-04,2025-09-06T12:07:14.382109Z,4,3,0,False
vac-05,2025-09-06T12:07:14.382109Z,10,6,0,False
vac-06,2025-09-06T12:07:14.382109Z,-8,12,0,False
vac-07,2025-09-06T12:07:14.382109Z,9,-1,0,False
vac-08,2025-09-06T12:07:14.382109Z,-20,-2,0,False
vac-09,2025-09-06T12:07:14.382109Z,-7,-4,0,False
vac-10,2025-09-06T12:07:14.382109Z,12,-10,0,False
vac-01,2025-09-06T12:07:15.382109Z,9,32,0,False
vac-02,2025-09-06T12:07:15.382109Z,11,9,0,True
vac-03,2025-09-06T12:07:15.382109Z,13,6,0,False
vac-04,2025-09-06T12:07:15.382109Z,4,2,0,False
vac-05,2025-09-06T12:07:15.382109Z,9,5,0,False
vac-06,2025-09-06T12:07:15.382109Z,-7,13,0,False
vac-07,2025-09-06T12:07:15.382109Z,8,-2,0,False
vac-08,2025-09-06T12:07:15.382109Z,-21,-2,0,False
vac-09,2025-09-06T12:07:15.382109Z,-8,-3,0,False
vac-10,2025-09-06T12:07:15.382109Z,13,-10,0,False
vac-01,2025-09-06T12:07:16.382109Z,8,32,0,False
vac-02,2025-09-06T12:07:16.382109Z,11,9,0,True
vac-03,2025-09-06T12:07:16.382109Z,14,6,0,False
vac-04,2025-09-06T12:07:16.382109Z,5,3,0,False
vac-05,2025-09-06T12:07:16.382109Z,10,6,0,False
vac-06,2025-09-06T12:07:16.382109Z,-7,13,0,False
vac-07,2025-09-06T12:07:16.382109Z,9,-2,0,False
vac-08,2025-09-06T12:07:16.382109Z,-21,-1,0,False
vac-09,2025-09-06T12:07:16.382109Z,-8,-4,0,False
vac-10,2025-09-06T12:07:16.382109Z,12,-11,0,False
vac-01,2025-09-06T12:07:17.382109Z,7,31,0,False
vac-02,2025-09-06T12:07:17.382109Z,11,9,0,True
vac-03,2025-09-06T12:07:17.382109Z,13,6,0,False
vac-04,2025-09-06T12:07:17.382109Z,5,3,0,False
vac-05,2025-09-06T12:07:17.382109Z,9,5,0,False
vac-06,2025-09-06T12:07:17.382109Z,-7,13,0,False
vac-07,2025-09-06T12:07:17.382109Z,9,-2,0,True
vac-08,2025-09-06T12:07:17.382109Z,-21,-1,0,False
vac-09,2025-09-06T12:07:17.382109Z,-7,-5,0,False
vac-10,2025-09-06T12:07:17.382109Z,12,-11,0,True
vac-01,2025-09-06T12:07:18.382109Z,6,30,0,False
vac-02,2025-09-06T12:07:18.382109Z,10,9,0,False
vac-03,2025-09-06T12:07:18.382109Z,13,6,0,False
vac-04,2025-09-06T12:07:18.382109Z,4,2,0,False
vac-05,2025-09-06T12:07:18.382109Z,10,4,0,False
vac-06,2025-09-06T12:07:18.382109Z,-7,13,0,True
vac-07,2025-09-06T12:07:18.382109Z,9,-2,0,True
vac-08,2025-09-06T12:07:18.382109Z,-20,0,0,False
vac-09,2025-09-06T12:07:18.382109Z,-6,-5,0,False
vac-10,2025-09-06T12:07:18.382109Z,12,-11,0,True
vac-01,2025-09-06T12:07:19.382109Z,7,30,0,False
vac-02,2025-09-06T12:07:19.382109Z,9,8,0,False
vac-03,2025-09-06T12:07:19.382109Z,12,5,0,False
vac-04,2025-09-06T12:07:19.382109Z,5,3,0,False
vac-05,2025-09-06T12:07:19.382109Z,11,5,0,False
vac-06,2025-09-06T12:07:19.382109Z,-7,13,0,True
vac-07,2025-09-06T12:07:19.382109Z,9,-2,0,True
vac-08,2025-09-06T12:07:19.382109Z,-20,1,0,False
vac-09,2025-09-06T12:07:19.382109Z,-7,-5,0,False
vac-10,2025-09-06T12:07:19.382109Z,12,-11,0,True
vac-01,2025-09-06T12:07:20.382109Z,6,29,0,False
vac-02,2025-09-06T12:07:20.382109Z,8,9,0,False
vac-03,2025-09-06T12:07:20.382109Z,12,5,0,False
vac-04,2025-09-06T12:07:20.382109Z,5,2,0,False
vac-05,2025-09-06T12:07:20.382109Z,12,6,0,False
vac-06,2025-09-06T12:07:20.382109Z,-7,13,0,True
vac-07,2025-09-06T12:07:20.382109Z,9,-2,0,True
vac-08,2025-09-06T12:07:20.382109Z,-19,1,0,False
vac-09,2025-09-06T12:07:20.382109Z,-8,-4,0,False
vac-10,2025-09-06T12:07:20.382109Z,11,-10,0,False
vac-01,2025-09-06T12:07:21.382109Z,7,28,0,False
vac-02,2025-09-06T12:07:21.382109Z,9,8,0,False
vac-03,2025-09-06T12:07:21.382109Z,12,6,0,False
vac-04,2025-09-06T12:07:21.382109Z,5,2,0,False
vac-05,2025-09-06T12:07:21.382109Z,12,7,0,False
vac-06,2025-09-06T12:07:21.382109Z,-7,13,0,True
vac-07,2025-09-06T12:07:21.382109Z,9,-2,0,True
vac-08,2025-09-06T12:07:21.382109Z,-20,0,0,False
vac-09,2025-09-06T12:07:21.382109Z,-7,-4,0,False
vac-10,2025-09-06T12:07:21.382109Z,11,-11,0,False
vac-01,2025-09-06T12:07:22.382109Z,7,28,0,False
vac-02,2025-09-06T12:07:22.382109Z,8,8,0,False
vac-03,2025-09-06T12:07:22.382109Z,11,6,0,False
vac-04,2025-09-06T12:07:22.382109Z,6,1,0,False
vac-05,2025-09-06T12:07:22.382109Z,12,8,0,False
vac-06,2025-09-06T12:07:22.382109Z,-6,12,0,False
vac-07,2025-09-06T12:07:22.382109Z,9,-2,0,True
vac-08,2025-09-06T12:07:22.382109Z,-21,1,0,False
vac-09,2025-09-06T12:07:22.382109Z,-8,-5,0,False
vac-10,2025-09-06T12:07:22.382109Z,12,-12,0,False
vac-01,2025-09-06T12:07:23.382109Z,8,27,0,False
vac-02,2025-09-06T12:07:23.382109Z,7,8,0,False
vac-03,2025-09-06T12:07:23.382109Z,10,5,0,False
vac-04,2025-09-06T12:07:23.382109Z,7,1,0,False
vac-05,2025-09-06T12:07:23.382109Z,13,9,0,False
vac-06,2025-09-06T12:07:23.382109Z,-6,12,0,False
vac-07,2025-09-06T12:07:23.382109Z,8,-2,0,False
vac-08,2025-09-06T12:07:23.382109Z,-22,1,0,False
vac-09,2025-09-06T12:07:23.382109Z,-9,-5,0,False
vac-10,2025-09-06T12:07:23.382109Z,13,-13,0,False
vac-01,2025-09-06T12:07:24.382109Z,8,27,0,False
vac-02,2025-09-06T12:07:24.382109Z,6,7,0,False
vac-03,2025-09-06T12:07:24.382109Z,11,6,0,False
vac-04,2025-09-06T12:07:24.382109Z,7,2,0,False
vac-05,2025-09-06T12:07:24.382109Z,14,10,0,False
vac-06,2025-09-06T12:07:24.382109Z,-7,12,0,False
vac-07,2025-09-06T12:07:24.382109Z,9,-3,0,False
vac-08,2025-09-06T12:07:24.382109Z,-23,0,0,False
vac-09,2025-09-06T12:07:24.382109Z,-10,-6,0,False
vac-10,2025-09-06T12:07:24.382109Z,13,-14,0,False
vac-01,2025-09-06T12:07:25.382109Z,7,28,0,False
vac-02,2025-09-06T12:07:25.382109Z,6,7,0,False
vac-03,2025-09-06T12:07:25.382109Z,10,7,0,False
vac-04,2025-09-06T12:07:25.382109Z,7,1,0,False
vac-05,2025-09-06T12:07:25.382109Z,14,9,0,False
vac-06,2025-09-06T12:07:25.382109Z,-7,11,0,False
vac-07,2025-09-06T12:07:25.382109Z,9,-3,0,True
vac-08,2025-09-06T12:07:25.382109Z,-22,1,0,False
vac-09,2025-09-06T12:07:25.382109Z,-11,-5,0,False
vac-10,2025-09-06T12:07:25.382109Z,12,-14,0,False
vac-01,2025-09-06T12:07:26.382109Z,8,29,0,False
vac-02,2025-09-06T12:07:26.382109Z,7,7,0,False
vac-03,2025-09-06T12:07:26.382109Z,10,8,0,False
vac-04,2025-09-06T12:07:26.382109Z,8,1,0,False
vac-05,2025-09-06T12:07:26.382109Z,15,9,0,False
vac-06,2025-09-06T12:07:26.382109Z,-6,12,0,False
vac-07,2025-09-06T12:07:26.382109Z,9,-3,0,True
vac-08,2025-09-06T12:07:26.382109Z,-21,0,0,False
vac-09,2025-09-06T12:07:26.382109Z,-11,-5,0,True
vac-10,2025-09-06T12:07:26.382109Z,12,-15,0,False
vac-01,2025-09-06T12:07:27.382109Z,7,29,0,False
vac-02,2025-09-06T12:07:27.382109Z,7,7,0,False
vac-03,2025-09-06T12:07:27.382109Z,9,8,0,False
vac-04,2025-09-06T12:07:27.382109Z,7,0,0,False
vac-05,2025-09-06T12:07:27.382109Z,16,10,0,False
vac-06,2025-09-06T12:07:27.382109Z,-5,12,0,False
vac-07,2025-09-06T12:07:27.382109Z,9,-3,0,True
vac-08,2025-09-06T12:07:27.382109Z,-20,-1,0,False
vac-09,2025-09-06T12:07:27.382109Z,-11,-5,0,True
vac-10,2025-09-06T12:07:27.382109Z,13,-14,0,False
vac-01,2025-09-06T12:07:28.382109Z,7,28,0,False
vac-02,2025-09-06T12:07:28.382109Z,6,6,0,False
vac-03,2025-09-06T12:07:28.382109Z,10,9,0,False
vac-04,2025-09-06T12:07:28.382109Z,8,-1,0,False
vac-05,2025-09-06T12:07:28.382109Z,16,9,0,False
vac-06,2025-09-06T12:07:28.382109Z,-4,13,0,False
vac-07,2025-09-06T12:07:28.382109Z,9,-3,0,True
vac-08,2025-09-06T12:07:28.382109Z,-20,-2,0,False
vac-09,2025-09-06T12:07:28.382109Z,-11,-5,0,True
vac-10,2025-09-06T12:07:28.382109Z,13,-13,0,False
vac-01,2025-09-06T12:07:29.382109Z,8,28,0,False
vac-02,2025-09-06T12:07:29.382109Z,7,7,0,False
vac-03,2025-09-06T12:07:29.382109Z,11,9,0,False
vac-04,2025-09-06T12:07:29.382109Z,8,-1,0,False
vac-05,2025-09-06T12:07:29.382109Z,16,10,0,False
vac-06,2025-09-06T12:07:29.382109Z,-3,12,0,False
vac-07,2025-09-06T12:07:29.382109Z,9,-3,0,True
vac-08,2025-09-06T12:07:29.382109Z,-21,-2,0,False
vac-09,2025-09-06T12:07:29.382109Z,-11,-5,0,True
vac-10,2025-09-06T12:07:29.382109Z,13,-12,0,False
vac-01,2025-09-06T12:07:30.382109Z,7,27,0,False
vac-02,2025-09-06T12:07:30.382109Z,7,6,0,False
vac-03,2025-09-06T12:07:30.382109Z,11,8,0,False
vac-04,2025-09-06T12:07:30.382109Z,9,-1,0,False
vac-05,2025-09-06T12:07:30.382109Z,16,10,0,True
vac-06,2025-09-06T12:07:30.382109Z,-4,13,0,False
vac-07,2025-09-06T12:07:30.382109Z,9,-3,0,True
vac-08,2025-09-06T12:07:30.382109Z,-22,-3,0,False
vac-09,2025-09-06T12:07:30.382109Z,-11,-5,0,True
vac-10,2025-09-06T12:07:30.382109Z,14,-11,0,False
vac-01,2025-09-06T12:07:31.382109Z,6,27,0,False
vac-02,2025-09-06T12:07:31.382109Z,8,6,0,False
vac-03,2025-09-06T12:07:31.382109Z,12,8,0,False
vac-04,2025-09-06T12:07:31.382109Z,8,0,0,False
vac-05,2025-09-06T12:07:31.382109Z,16,10,0,True
vac-06,2025-09-06T12:07:31.382109Z,-3,14,0,False
vac-07,2025-09-06T12:07:31.382109Z,9,-3,0,True
vac-08,2025-09-06T12:07:31.382109Z,-21,-4,0,False
vac-09,2025-09-06T12:07:31.382109Z,-12,-4,0,False
vac-10,2025-09-06T12:07:31.382109Z,15,-11,0,False
vac-01,2025-09-06T12:07:32.382109Z,5,27,0,False
vac-02,2025-09-06T12:07:32.382109Z,9,7,0,False
vac-03,2025-09-06T12:07:32.382109Z,13,8,0,False
vac-04,2025-09-06T12:07:32.382109Z,8,-1,0,False
vac-05,2025-09-06T12:07:32.382109Z,16,10,0,True
vac-06,2025-09-06T12:07:32.382109Z,-4,15,0,False
vac-07,2025-09-06T12:07:32.382109Z,9,-2,0,False
vac-08,2025-09-06T12:07:32.382109Z,-21,-4,0,True
vac-09,2025-09-06T12:07:32.382109Z,-11,-5,0,False
vac-10,2025-09-06T12:07:32.382109Z,16,-10,0,False
vac-01,2025-09-06T12:07:33.382109Z,5,27,0,False
vac-02,2025-09-06T12:07:33.382109Z,10,8,0,False
vac-03,2025-09-06T12:07:33.382109Z,12,9,0,False
vac-04,2025-09-06T12:07:33.382109Z,7,-2,0,False
vac-05,2025-09-06T12:07:33.382109Z,16,10,0,True
vac-06,2025-09-06T12:07:33.382109Z,-4,15,0,False
vac-07,2025-09-06T12:07:33.382109Z,9,-3,0,False
vac-08,2025-09-06T12:07:33.382109Z,-21,-4,0,True
vac-09,2025-09-06T12:07:33.382109Z,-10,-4,0,False
vac-10,2025-09-06T12:07:33.382109Z,17,-10,0,False
vac-01,2025-09-06T12:07:34.382109Z,5,28,0,False
vac-02,2025-09-06T12:07:34.382109Z,9,8,0,False
vac-03,2025-09-06T12:07:34.382109Z,11,8,0,False
vac-04,2025-09-06T12:07:34.382109Z,8,-1,0,False
vac-05,2025-09-06T12:07:34.382109Z,16,10,0,True
vac-06,2025-09-06T12:07:34.382109Z,-4,14,0,False
vac-07,2025-09-06T12:07:34.382109Z,9,-4,0,False
vac-08,2025-09-06T12:07:34.382109Z,-21,-4,0,True
vac-09,2025-09-06T12:07:34.382109Z,-11,-5,0,False
vac-10,2025-09-06T12:07:34.382109Z,17,-11,0,False
vac-01,2025-09-06T12:07:35.382109Z,5,27,0,False
vac-02,2025-09-06T12:07:35.382109Z,8,9,0,False
vac-03,2025-09-06T12:07:35.382109Z,12,9,0,False
vac-04,2025-09-06T12:07:35.382109Z,7,-2,0,False
vac-05,2025-09-06T12:07:35.382109Z,17,10,0,False
vac-06,2025-09-06T12:07:35.382109Z,-5,14,0,False
vac-07,2025-09-06T12:07:35.382109Z,8,-5,0,False
vac-08,2025-09-06T12:07:35.382109Z,-21,-4,0,True
vac-09,2025-09-06T12:07:35.382109Z,-12,-6,0,False
vac-10,2025-09-06T12:07:35.382109Z,18,-11,0,False
vac-01,2025-09-06T12:07:36.382109Z,5,27,0,False
vac-02,2025-09-06T12:07:36.382109Z,7,10,0,False
vac-03,2025-09-06T12:07:36.382109Z,13,8,0,False
vac-04,2025-09-06T12:07:36.382109Z,7,-3,0,False
vac-05,2025-09-06T12:07:36.382109Z,18,11,0,False
vac-06,2025-09-06T12:07:36.382109Z,-4,13,0,False
vac-07,2025-09-06T12:07:36.382109Z,8,-4,0,False
vac-08,2025-09-06T12:07:36.382109Z,-21,-4,0,True
vac-09,2025-09-06T12:07:36.382109Z,-12,-7,0,False
vac-10,2025-09-06T12:07:36.382109Z,18,-11,0,False
vac-01,2025-09-06T12:07:37.382109Z,5,26,0,False
vac-02,2025-09-06T12:07:37.382109Z,8,10,0,False
vac-03,2025-09-06T12:07:37.382109Z,14,7,0,False
vac-04,2025-09-06T12:07:37.382109Z,6,-3,0,False
vac-05,2025-09-06T12:07:37.382109Z,18,11,0,True
vac-06,2025-09-06T12:07:37.382109Z,-3,13,0,False
vac-07,2025-09-06T12:07:37.382109Z,8,-5,0,False
vac-08,2025-09-06T12:07:37.382109Z,-21,-3,0,False
vac-09,2025-09-06T12:07:37.382109Z,-13,-6,0,False
vac-10,2025-09-06T12:07:37.382109Z,17,-10,0,False
vac-01,2025-09-06T12:07:38.382109Z,4,27,0,False
vac-02,2025-09-06T12:07:38.382109Z,7,11,0,False
vac-03,2025-09-06T12:07:38.382109Z,15,6,0,False
vac-04,2025-09-06T12:07:38.382109Z,7,-4,0,False
vac-05,2025-09-06T12:07:38.382109Z,18,11,0,True
vac-06,2025-09-06T12:07:38.382109Z,-3,14,0,False
vac-07,2025-09-06T12:07:38.382109Z,9,-5,0,False
vac-08,2025-09-06T12:07:38.382109Z,-22,-2,0,False
vac-09,2025-09-06T12:07:38.382109Z,-12,-5,0,False
vac-10,2025-09-06T12:07:38.382109Z,17,-9,0,False
vac-01,2025-09-06T12:07:39.382109Z,5,27,0,False
vac-02,2025-09-06T12:07:39.382109Z,7,10,0,False
vac-03,2025-09-06T12:07:39.382109Z,16,6,0,False
vac-04,2025-09-06T12:07:39.382109Z,6,-5,0,False
vac-05,2025-09-06T12:07:39.382109Z,18,11,0,True
vac-06,2025-09-06T12:07:39.382109Z,-4,14,0,False
vac-07,2025-09-06T12:07:39.382109Z,8,-5,0,False
vac-08,2025-09-06T12:07:39.382109Z,-23,-3,0,False
vac-09,2025-09-06T12:07:39.382109Z,-13,-4,0,False
vac-10,2025-09-06T12:07:39.382109Z,16,-9,0,False
vac-01,2025-09-06T12:07:40.382109Z,5,26,0,False
vac-02,2025-09-06T12:07:40.382109Z,8,10,0,False
vac-03,2025-09-06T12:07:40.382109Z,15,7,0,False
vac-04,2025-09-06T12:07:40.382109Z,6,-4,0,False
vac-05,2025-09-06T12:07:40.382109Z,18,11,0,True
vac-06,2025-09-06T12:07:40.382109Z,-5,13,0,False
vac-07,2025-09-06T12:07:40.382109Z,9,-4,0,False
vac-08,2025-09-06T12:07:40.382109Z,-23,-4,0,False
vac-09,2025-09-06T12:07:40.382109Z,-14,-5,0,False
vac-10,2025-09-06T12:07:40.382109Z,17,-8,0,False
vac-01,2025-09-06T12:07:41.382109Z,6,26,0,False
vac-02,2025-09-06T12:07:41.382109Z,7,10,0,False
vac-03,2025-09-06T12:07:41.382109Z,16,8,0,False
vac-04,2025-09-06T12:07:41.382109Z,5,-3,0,False
vac-05,2025-09-06T12:07:41.382109Z,19,11,0,False
vac-06,2025-09-06T12:07:41.382109Z,-6,14,0,False
vac-07,2025-09-06T12:07:41.382109Z,9,-4,0,False
vac-08,2025-09-06T12:07:41.382109Z,-22,-5,0,False
vac-09,2025-09-06T12:07:41.382109Z,-14,-6,0,False
vac-10,2025-09-06T12:07:41.382109Z,17,-7,0,False
vac-01,2025-09-06T12:07:42.382109Z,7,26,0,False
vac-02,2025-09-06T12:07:42.382109Z,8,11,0,False
vac-03,2025-09-06T12:07:42.382109Z,17,8,0,False
vac-04,2025-09-06T12:07:42.382109Z,4,-2,0,False
vac-05,2025-09-06T12:07:42.382109Z,18,12,0,False
vac-06,2025-09-06T12:07:42.382109Z,-6,13,0,False
vac-07,2025-09-06T12:07:42.382109Z,8,-3,0,False
vac-08,2025-09-06T12:07:42.382109Z,-21,-6,0,False
vac-09,2025-09-06T12:07:42.382109Z,-13,-5,0,False
vac-10,2025-09-06T12:07:42.382109Z,17,-7,0,True
vac-01,2025-09-06T12:07:43.382109Z,6,26,0,False
vac-02,2025-09-06T12:07:43.382109Z,7,11,0,False
vac-03,2025-09-06T12:07:43.382109Z,17,8,0,True
vac-04,2025-09-06T12:07:43.382109Z,5,-2,0,False
vac-05,2025-09-06T12:07:43.382109Z,17,11,0,False
vac-06,2025-09-06T12:07:43.382109Z,-5,12,0,False
vac-07,2025-09-06T12:07:43.382109Z,9,-4,0,False
vac-08,2025-09-06T12:07:43.382109Z,-20,-6,0,False
vac-09,2025-09-06T12:07:43.382109Z,-14,-5,0,False
vac-10,2025-09-06T12:07:43.382109Z,17,-7,0,True
vac-01,2025-09-06T12:07:44.382109Z,7,27,0,False
vac-02,2025-09-06T12:07:44.382109Z,8,12,0,False
vac-03,2025-09-06T12:07:44.382109Z,17,8,0,True
vac-04,2025-09-06T12:07:44.382109Z,4,-1,0,False
vac-05,2025-09-06T12:07:44.382109Z,17,12,0,False
vac-06,2025-09-06T12:07:44.382109Z,-6,12,0,False
vac-07,2025-09-06T12:07:44.382109Z,9,-4,0,False
vac-08,2025-09-06T12:07:44.382109Z,-19,-5,0,False
vac-09,2025-09-06T12:07:44.382109Z,-14,-4,0,False
vac-10,2025-09-06T12:07:44.382109Z,17,-7,0,True
vac-01,2025-09-06T12:07:45.382109Z,6,26,0,False
vac-02,2025-09-06T12:07:45.382109Z,7,11,0,False
vac-03,2025-09-06T12:07:45.382109Z,17,8,0,True
vac-04,2025-09-06T12:07:45.382109Z,4,-2,0,False
vac-05,2025-09-06T12:07:45.382109Z,17,13,0,False
vac-06,2025-09-06T12:07:45.382109Z,-5,13,0,False
vac-07,2025-09-06T12:07:45.382109Z,8,-3,0,False
vac-08,2025-09-06T12:07:45.382109Z,-20,-4,0,False
vac-09,2025-09-06T12:07:45.382109Z,-15,-3,0,False
vac-10,2025-09-06T12:07:45.382109Z,18,-7,0,False
vac-01,2025-09-06T12:07:46.382109Z,7,27,0,False
vac-02,2025-09-06T12:07:46.382109Z,6,12,0,False
vac-03,2025-09-06T12:07:46.382109Z,17,8,0,True
vac-04,2025-09-06T12:07:46.382109Z,5,-1,0,False
vac-05,2025-09-06T12:07:46.382109Z,17,13,0,False
vac-06,2025-09-06T12:07:46.382109Z,-4,13,0,False
vac-07,2025-09-06T12:07:46.382109Z,9,-3,0,False
vac-08,2025-09-06T12:07:46.382109Z,-20,-4,0,True
vac-09,2025-09-06T12:07:46.382109Z,-14,-4,0,False
vac-10,2025-09-06T12:07:46.382109Z,18,-8,0,False
vac-01,2025-09-06T12:07:47.382109Z,7,26,0,False
vac-02,2025-09-06T12:07:47.382109Z,7,13,0,False
vac-03,2025-09-06T12:07:47.382109Z,17,8,0,True
vac-04,2025-09-06T12:07:47.382109Z,5,-2,0,False
vac-05,2025-09-06T12:07:47.382109Z,17,14,0,False
vac-06,2025-09-06T12:07:47.382109Z,-4,14,0,False
vac-07,2025-09-06T12:07:47.382109Z,9,-3,0,True
vac-08,2025-09-06T12:07:47.382109Z,-20,-4,0,True
vac-09,2025-09-06T12:07:47.382109Z,-13,-5,0,False
vac-10,2025-09-06T12:07:47.382109Z,19,-9,0,False
vac-01,2025-09-06T12:07:48.382109Z,7,27,0,False
vac-02,2025-09-06T12:07:48.382109Z,8,13,0,False
vac-03,2025-09-06T12:07:48.382109Z,18,8,0,False
vac-04,2025-09-06T12:07:48.382109Z,5,-2,0,True
vac-05,2025-09-06T12:07:48.382109Z,17,13,0,False
vac-06,2025-09-06T12:07:48.382109Z,-4,14,0,False
vac-07,2025-09-06T12:07:48.382109Z,9,-3,0,True
vac-08,2025-09-06T12:07:48.382109Z,-20,-4,0,True
vac-09,2025-09-06T12:07:48.382109Z,-14,-5,0,False
vac-10,2025-09-06T12:07:48.382109Z,18,-9,0,False
vac-01,2025-09-06T12:07:49.382109Z,7,28,0,False
vac-02,2025-09-06T12:07:49.382109Z,7,13,0,False
vac-03,2025-09-06T12:07:49.382109Z,17,8,0,False
vac-04,2025-09-06T12:07:49.382109Z,5,-2,0,True
vac-05,2025-09-06T12:07:49.382109Z,18,13,0,False
vac-06,2025-09-06T12:07:49.382109Z,-5,14,0,False
vac-07,2025-09-06T12:07:49.382109Z,9,-3,0,True
vac-08,2025-09-06T12:07:49.382109Z,-20,-4,0,True
vac-09,2025-09-06T12:07:49.382109Z,-13,-6,0,False
vac-10,2025-09-06T12:07:49.382109Z,17,-8,0,False
vac-01,2025-09-06T12:07:50.382109Z,7,28,0,False
vac-02,2025-09-06T12:07:50.382109Z,8,13,0,False
vac-03,2025-09-06T12:07:50.382109Z,17,7,0,False
vac-04,2025-09-06T12:07:50.382109Z,5,-2,0,True
vac-05,2025-09-06T12:07:50.382109Z,17,12,0,False
vac-06,2025-09-06T12:07:50.382109Z,-5,14,0,True
vac-07,2025-09-06T12:07:50.382109Z,9,-3,0,True
vac-08,2025-09-06T12:07:50.382109Z,-20,-4,0,True
vac-09,2025-09-06T12:07:50.382109Z,-14,-5,0,False
vac-10,2025-09-06T12:07:50.382109Z,17,-7,0,False
vac-01,2025-09-06T12:07:51.382109Z,8,28,0,False
vac-02,2025-09-06T12:07:51.382109Z,9,13,0,False
vac-03,2025-09-06T12:07:51.382109Z,16,6,0,False
vac-04,2025-09-06T12:07:51.382109Z,5,-2,0,True
vac-05,2025-09-06T12:07:51.382109Z,17,11,0,False
vac-06,2025-09-06T12:07:51.382109Z,-5,14,0,True
vac-07,2025-09-06T12:07:51.382109Z,9,-3,0,True
vac-08,2025-09-06T12:07:51.382109Z,-20,-3,0,False
vac-09,2025-09-06T12:07:51.382109Z,-15,-6,0,False
vac-10,2025-09-06T12:07:51.382109Z,17,-7,0,False
vac-01,2025-09-06T12:07:52.382109Z,9,28,0,False
vac-02,2025-09-06T12:07:52.382109Z,8,12,0,False
vac-03,2025-09-06T12:07:52.382109Z,17,6,0,False
vac-04,2025-09-06T12:07:52.382109Z,4,-2,0,False
vac-05,2025-09-06T12:07:52.382109Z,17,10,0,False
vac-06,2025-09-06T12:07:52.382109Z,-5,14,0,True
vac-07,2025-09-06T12:07:52.382109Z,9,-3,0,True
vac-08,2025-09-06T12:07:52.382109Z,-20,-4,0,False
vac-09,2025-09-06T12:07:52.382109Z,-14,-6,0,False
vac-10,2025-09-06T12:07:52.382109Z,17,-8,0,False
vac-01,2025-09-06T12:07:53.382109Z,8,27,0,False
